order_id,created_at,currency_code,receipt_number,total_gross,total_tax,total_net,payment_method,paid_amount,customer_id
9376,2024-02-20 21:44:52,USD,RCPT009376,155.90670474053098,15.59,140.32,Paypal,155.90670474053098,4069
9377,2024-03-25 15:27:35,USD,RCPT009377,113.83625893809416,11.38,102.46,Bitcoin,113.83625893809416,892
9378,2024-04-20 11:11:23,USD,RCPT009378,26.435823132195054,2.64,23.8,Bitcoin,26.435823132195054,3162
9379,2023-11-16 02:33:34,USD,RCPT009379,93.63566807116713,9.36,84.28,Paypal,93.63566807116713,316
9380,2024-06-25 00:39:02,USD,RCPT009380,179.30846375945364,17.93,161.38,Credit Card,179.30846375945364,2538
9381,2024-08-20 03:44:18,USD,RCPT009381,190.22746987948128,19.02,171.21,Paypal,190.22746987948128,4571
9382,2024-04-02 23:42:27,USD,RCPT009382,189.77930511715343,18.98,170.8,Paypal,189.77930511715343,735
9383,2024-08-27 02:57:44,USD,RCPT009383,72.61552208717401,7.26,65.36,Bitcoin,72.61552208717401,1358
9384,2024-06-25 16:01:30,USD,RCPT009384,84.36803497730355,8.44,75.93,Paypal,84.36803497730355,140
9385,2023-10-03 12:24:09,USD,RCPT009385,191.9220330174913,19.19,172.73,Credit Card,191.9220330174913,4927
9386,2024-05-12 16:46:39,USD,RCPT009386,46.29006366142674,4.63,41.66,Paypal,46.29006366142674,162
9387,2024-03-06 22:56:13,USD,RCPT009387,159.6402719104484,15.96,143.68,Paypal,159.6402719104484,1899
9388,2024-02-11 20:04:59,USD,RCPT009388,173.8813087055719,17.39,156.49,Bitcoin,173.8813087055719,2522
9389,2023-09-22 18:48:04,USD,RCPT009389,50.88269112863452,5.09,45.79,Paypal,50.88269112863452,2926
9390,2024-06-17 10:09:47,USD,RCPT009390,104.82735711165245,10.48,94.35,Credit Card,104.82735711165245,4157
9391,2024-04-14 11:24:24,USD,RCPT009391,146.01296990120943,14.6,131.41,Bitcoin,146.01296990120943,4125
9392,2024-01-27 14:07:37,USD,RCPT009392,22.78033214092741,2.28,20.5,Paypal,22.78033214092741,513
9393,2024-02-04 07:12:45,USD,RCPT009393,94.2302298954391,9.42,84.81,Bitcoin,94.2302298954391,4021
9394,2024-03-11 04:44:49,USD,RCPT009394,143.62361640523514,14.36,129.26,Credit Card,143.62361640523514,2260
9395,2023-12-10 19:18:12,USD,RCPT009395,72.97145808425117,7.3,65.67,Paypal,72.97145808425117,1801
9396,2024-05-17 11:58:21,USD,RCPT009396,185.1019733557548,18.51,166.59,Credit Card,185.1019733557548,3259
9397,2024-01-06 06:55:02,USD,RCPT009397,168.0441667354371,16.8,151.24,Bitcoin,168.0441667354371,4052
9398,2024-08-24 21:31:50,USD,RCPT009398,64.85954511764822,6.49,58.37,Credit Card,64.85954511764822,3807
9399,2024-08-12 12:55:35,USD,RCPT009399,69.97884731064968,7.0,62.98,Credit Card,69.97884731064968,871
9400,2024-01-15 04:41:38,USD,RCPT009400,38.76188428604277,3.88,34.88,Paypal,38.76188428604277,5159
9401,2024-07-15 22:49:25,USD,RCPT009401,116.32992245649066,11.63,104.7,Credit Card,116.32992245649066,2985
9402,2024-09-06 10:06:09,USD,RCPT009402,123.91551673136357,12.39,111.53,Paypal,123.91551673136357,3134
9403,2024-05-13 10:27:18,USD,RCPT009403,25.658317546608743,2.57,23.09,Paypal,25.658317546608743,1912
9404,2024-08-27 08:55:03,USD,RCPT009404,170.40148215131174,17.04,153.36,Bitcoin,170.40148215131174,2571
9405,2023-10-28 20:18:38,USD,RCPT009405,124.50777045614203,12.45,112.06,Bitcoin,124.50777045614203,856
9406,2024-07-18 07:51:52,USD,RCPT009406,192.6204861240015,19.26,173.36,Paypal,192.6204861240015,1422
9407,2024-04-29 13:04:56,USD,RCPT009407,95.5585384423418,9.56,86.0,Paypal,95.5585384423418,5198
9408,2024-05-16 05:33:04,USD,RCPT009408,94.81648340390451,9.48,85.34,Paypal,94.81648340390451,3830
9409,2023-10-02 23:59:29,USD,RCPT009409,21.134182431036532,2.11,19.02,Bitcoin,21.134182431036532,1615
9410,2024-07-05 15:39:37,USD,RCPT009410,73.58864531306247,7.36,66.23,Bitcoin,73.58864531306247,2981
9411,2024-07-23 19:05:29,USD,RCPT009411,158.33784250234478,15.83,142.51,Paypal,158.33784250234478,1683
9412,2024-01-23 13:05:34,USD,RCPT009412,94.88890187628193,9.49,85.4,Bitcoin,94.88890187628193,2147
9413,2024-03-24 00:04:32,USD,RCPT009413,130.83722445078428,13.08,117.76,Bitcoin,130.83722445078428,3490
9414,2024-05-13 01:27:04,USD,RCPT009414,113.54032554252959,11.35,102.19,Bitcoin,113.54032554252959,2375
9415,2023-11-30 11:04:08,USD,RCPT009415,152.07944860739042,15.21,136.87,Paypal,152.07944860739042,1384
9416,2024-01-31 17:08:59,USD,RCPT009416,22.73504603952948,2.27,20.47,Bitcoin,22.73504603952948,2582
9417,2023-10-27 03:31:02,USD,RCPT009417,45.10771547906354,4.51,40.6,Credit Card,45.10771547906354,5078
9418,2024-04-03 14:56:11,USD,RCPT009418,181.01623032777877,18.1,162.92,Bitcoin,181.01623032777877,2392
9419,2024-08-01 01:54:56,USD,RCPT009419,122.98445814349753,12.3,110.68,Bitcoin,122.98445814349753,2991
9420,2024-05-21 05:47:53,USD,RCPT009420,72.14973184549196,7.21,64.94,Credit Card,72.14973184549196,1623
9421,2024-03-19 22:11:15,USD,RCPT009421,103.10692638423671,10.31,92.8,Credit Card,103.10692638423671,2501
9422,2024-05-03 05:10:29,USD,RCPT009422,176.58667234335775,17.66,158.93,Paypal,176.58667234335775,910
9423,2024-07-20 02:02:11,USD,RCPT009423,98.85798201317648,9.89,88.97,Bitcoin,98.85798201317648,1669
9424,2023-10-12 08:34:44,USD,RCPT009424,137.47552056218092,13.75,123.73,Bitcoin,137.47552056218092,5328
9425,2024-02-15 23:46:34,USD,RCPT009425,115.64024673623516,11.56,104.08,Paypal,115.64024673623516,5119
9426,2023-10-01 14:22:24,USD,RCPT009426,151.72992682316922,15.17,136.56,Credit Card,151.72992682316922,3204
9427,2024-06-02 06:37:29,USD,RCPT009427,195.29105439201564,19.53,175.76,Paypal,195.29105439201564,2602
9428,2023-10-16 15:30:37,USD,RCPT009428,97.49326616171746,9.75,87.74,Credit Card,97.49326616171746,1863
9429,2023-11-19 23:07:36,USD,RCPT009429,154.76101236136464,15.48,139.28,Paypal,154.76101236136464,2979
9430,2023-10-11 13:41:05,USD,RCPT009430,178.27052430983153,17.83,160.44,Bitcoin,178.27052430983153,499
9431,2023-10-15 13:52:50,USD,RCPT009431,109.73951096915907,10.97,98.77,Paypal,109.73951096915907,4803
9432,2023-10-11 23:50:05,USD,RCPT009432,160.92618582251936,16.09,144.84,Credit Card,160.92618582251936,4983
9433,2024-01-04 19:09:52,USD,RCPT009433,97.28739248958541,9.73,87.56,Credit Card,97.28739248958541,1212
9434,2023-10-24 15:31:32,USD,RCPT009434,100.01313547272518,10.0,90.01,Bitcoin,100.01313547272518,175
9435,2024-04-14 16:25:22,USD,RCPT009435,100.19900277910989,10.02,90.18,Bitcoin,100.19900277910989,4587
9436,2024-08-25 22:18:45,USD,RCPT009436,125.79500658497446,12.58,113.22,Bitcoin,125.79500658497446,1013
9437,2024-05-15 08:27:19,USD,RCPT009437,192.43255048042622,19.24,173.19,Credit Card,192.43255048042622,2536
9438,2024-03-30 09:11:41,USD,RCPT009438,111.39924609573734,11.14,100.26,Bitcoin,111.39924609573734,3775
9439,2024-07-14 06:01:46,USD,RCPT009439,66.25868717859909,6.63,59.63,Bitcoin,66.25868717859909,2293
9440,2024-01-21 06:04:41,USD,RCPT009440,138.01964857312817,13.8,124.22,Credit Card,138.01964857312817,2761
9441,2024-04-02 14:49:32,USD,RCPT009441,115.6611423060338,11.57,104.09,Paypal,115.6611423060338,2165
9442,2024-09-06 06:36:50,USD,RCPT009442,146.16666035853797,14.62,131.55,Paypal,146.16666035853797,700
9443,2024-09-04 08:48:24,USD,RCPT009443,181.35214401260467,18.14,163.21,Paypal,181.35214401260467,1921
9444,2024-01-19 19:51:42,USD,RCPT009444,56.59677652579079,5.66,50.94,Credit Card,56.59677652579079,1493
9445,2024-06-04 11:16:04,USD,RCPT009445,139.13876534766274,13.91,125.23,Paypal,139.13876534766274,3686
9446,2024-02-10 07:32:08,USD,RCPT009446,31.559442478036917,3.16,28.4,Credit Card,31.559442478036917,2249
9447,2024-01-26 20:37:59,USD,RCPT009447,101.58449213064438,10.16,91.42,Bitcoin,101.58449213064438,4289
9448,2023-11-23 01:57:16,USD,RCPT009448,97.81967157834056,9.78,88.04,Paypal,97.81967157834056,4337
9449,2024-01-29 14:23:40,USD,RCPT009449,120.34147315261899,12.03,108.31,Paypal,120.34147315261899,4488
9450,2024-09-02 00:52:33,USD,RCPT009450,106.18013459960319,10.62,95.56,Bitcoin,106.18013459960319,953
9451,2024-03-10 23:30:32,USD,RCPT009451,188.51358262840847,18.85,169.66,Bitcoin,188.51358262840847,1966
9452,2024-04-04 21:59:59,USD,RCPT009452,67.29807541263091,6.73,60.57,Bitcoin,67.29807541263091,181
9453,2024-03-24 17:41:37,USD,RCPT009453,26.15910305902014,2.62,23.54,Credit Card,26.15910305902014,638
9454,2024-06-12 05:40:47,USD,RCPT009454,100.4742922524367,10.05,90.42,Paypal,100.4742922524367,1179
9455,2023-12-13 07:39:27,USD,RCPT009455,29.799730920042556,2.98,26.82,Bitcoin,29.799730920042556,1521
9456,2024-01-16 12:20:10,USD,RCPT009456,42.49707682112534,4.25,38.25,Credit Card,42.49707682112534,3326
9457,2024-04-04 08:47:00,USD,RCPT009457,123.99473734536751,12.4,111.59,Bitcoin,123.99473734536751,4547
9458,2024-08-24 03:48:56,USD,RCPT009458,54.214424039566005,5.42,48.79,Paypal,54.214424039566005,1984
9459,2024-02-07 23:50:31,USD,RCPT009459,57.96295517259507,5.8,52.16,Paypal,57.96295517259507,422
9460,2024-05-19 15:55:49,USD,RCPT009460,68.83279148759101,6.88,61.95,Paypal,68.83279148759101,4586
9461,2024-09-08 06:27:42,USD,RCPT009461,163.69341967163038,16.37,147.32,Credit Card,163.69341967163038,866
9462,2024-08-28 04:52:59,USD,RCPT009462,194.24601434100646,19.42,174.83,Credit Card,194.24601434100646,2284
9463,2023-09-28 15:41:02,USD,RCPT009463,55.81828388727067,5.58,50.24,Credit Card,55.81828388727067,3384
9464,2024-04-14 03:57:37,USD,RCPT009464,60.11834439000862,6.01,54.11,Credit Card,60.11834439000862,1230
9465,2024-02-06 14:09:45,USD,RCPT009465,24.468183333398176,2.45,22.02,Bitcoin,24.468183333398176,4685
9466,2024-02-11 06:48:27,USD,RCPT009466,93.05368717227523,9.31,83.74,Bitcoin,93.05368717227523,1367
9467,2024-01-26 09:43:12,USD,RCPT009467,83.20339640754158,8.32,74.88,Credit Card,83.20339640754158,1693
9468,2024-08-20 06:41:11,USD,RCPT009468,170.97898929115402,17.1,153.88,Bitcoin,170.97898929115402,4530
9469,2024-08-15 06:12:54,USD,RCPT009469,37.35848302357159,3.74,33.62,Credit Card,37.35848302357159,3789
9470,2024-06-27 08:17:33,USD,RCPT009470,151.00669150090047,15.1,135.91,Paypal,151.00669150090047,4810
9471,2024-07-14 13:43:19,USD,RCPT009471,36.8672453480297,3.69,33.18,Credit Card,36.8672453480297,4425
9472,2024-02-25 19:12:57,USD,RCPT009472,138.2578300373371,13.83,124.43,Bitcoin,138.2578300373371,5249
9473,2023-09-30 01:07:26,USD,RCPT009473,107.30815468373517,10.73,96.58,Paypal,107.30815468373517,1446
9474,2024-06-28 16:20:46,USD,RCPT009474,158.20652658310695,15.82,142.39,Credit Card,158.20652658310695,4027
9475,2024-04-29 13:13:54,USD,RCPT009475,177.96326405964328,17.8,160.16,Bitcoin,177.96326405964328,2921
9476,2024-06-13 05:01:17,USD,RCPT009476,153.13216432712338,15.31,137.82,Paypal,153.13216432712338,1783
9477,2024-02-22 04:17:22,USD,RCPT009477,99.8659006551404,9.99,89.88,Paypal,99.8659006551404,2567
9478,2023-10-31 16:15:31,USD,RCPT009478,68.50581743797642,6.85,61.66,Paypal,68.50581743797642,3571
9479,2024-03-07 10:05:52,USD,RCPT009479,62.997843198739076,6.3,56.7,Paypal,62.997843198739076,1965
9480,2024-06-28 01:54:06,USD,RCPT009480,94.53663906798374,9.45,85.09,Paypal,94.53663906798374,1930
9481,2024-05-20 15:54:58,USD,RCPT009481,40.979600427876626,4.1,36.88,Credit Card,40.979600427876626,1111
9482,2024-02-22 04:14:54,USD,RCPT009482,48.49316504979231,4.85,43.64,Paypal,48.49316504979231,3469
9483,2024-07-07 09:03:31,USD,RCPT009483,188.16443247705828,18.82,169.34,Paypal,188.16443247705828,4095
9484,2023-12-30 08:25:15,USD,RCPT009484,172.552560987242,17.26,155.29,Bitcoin,172.552560987242,2691
9485,2024-04-05 06:37:20,USD,RCPT009485,175.47638831683125,17.55,157.93,Credit Card,175.47638831683125,760
9486,2023-12-19 12:14:26,USD,RCPT009486,112.7758578701151,11.28,101.5,Bitcoin,112.7758578701151,3836
9487,2024-06-16 04:50:24,USD,RCPT009487,33.30392475136271,3.33,29.97,Credit Card,33.30392475136271,3037
9488,2024-06-06 15:58:57,USD,RCPT009488,60.36692819797168,6.04,54.33,Paypal,60.36692819797168,4690
9489,2023-11-29 19:27:18,USD,RCPT009489,148.47322363123772,14.85,133.62,Credit Card,148.47322363123772,4468
9490,2024-08-09 13:01:58,USD,RCPT009490,42.82465430975516,4.28,38.54,Paypal,42.82465430975516,2742
9491,2024-03-18 01:37:38,USD,RCPT009491,89.88300106179437,8.99,80.89,Credit Card,89.88300106179437,102
9492,2024-02-05 20:22:44,USD,RCPT009492,163.739353095498,16.37,147.37,Bitcoin,163.739353095498,2308
9493,2023-12-31 06:24:37,USD,RCPT009493,115.96096162597554,11.6,104.36,Paypal,115.96096162597554,4082
9494,2024-01-28 10:51:31,USD,RCPT009494,60.880650564628176,6.09,54.79,Bitcoin,60.880650564628176,771
9495,2024-03-19 18:47:20,USD,RCPT009495,22.038453760760607,2.2,19.84,Bitcoin,22.038453760760607,5084
9496,2023-11-20 22:51:35,USD,RCPT009496,88.45366228990537,8.85,79.6,Bitcoin,88.45366228990537,3136
9497,2024-06-11 11:08:54,USD,RCPT009497,78.4303603027085,7.84,70.59,Bitcoin,78.4303603027085,3326
9498,2024-07-04 11:53:07,USD,RCPT009498,171.60531721158384,17.16,154.45,Bitcoin,171.60531721158384,770
9499,2024-04-07 01:38:55,USD,RCPT009499,170.06150506729676,17.01,153.05,Paypal,170.06150506729676,3859
9500,2023-11-11 13:27:43,USD,RCPT009500,30.593456039924654,3.06,27.53,Paypal,30.593456039924654,4367
9501,2023-12-19 04:40:57,USD,RCPT009501,32.03147911140012,3.2,28.83,Paypal,32.03147911140012,4651
9502,2024-03-15 10:19:35,USD,RCPT009502,142.8654175063353,14.29,128.58,Bitcoin,142.8654175063353,4634
9503,2024-08-10 23:16:17,USD,RCPT009503,82.65516494191436,8.27,74.39,Bitcoin,82.65516494191436,5074
9504,2023-12-01 16:46:18,USD,RCPT009504,118.67416377688174,11.87,106.8,Paypal,118.67416377688174,1090
9505,2024-05-20 17:56:15,USD,RCPT009505,63.567051411705975,6.36,57.21,Credit Card,63.567051411705975,4492
9506,2023-11-15 04:41:32,USD,RCPT009506,133.9702700218084,13.4,120.57,Paypal,133.9702700218084,3468
9507,2024-04-20 03:16:16,USD,RCPT009507,108.94674521342365,10.89,98.06,Bitcoin,108.94674521342365,227
9508,2024-08-14 18:59:15,USD,RCPT009508,94.61078978423227,9.46,85.15,Paypal,94.61078978423227,4063
9509,2023-11-02 22:56:05,USD,RCPT009509,117.96565806322417,11.8,106.17,Credit Card,117.96565806322417,2920
9510,2023-11-09 07:20:13,USD,RCPT009510,194.38852189250275,19.44,174.95,Paypal,194.38852189250275,1910
9511,2024-06-12 22:54:04,USD,RCPT009511,26.32647141237335,2.63,23.7,Paypal,26.32647141237335,3837
9512,2023-09-16 11:02:26,USD,RCPT009512,134.6943568371684,13.47,121.22,Credit Card,134.6943568371684,4157
9513,2024-06-16 22:31:57,USD,RCPT009513,52.1531506013669,5.22,46.93,Credit Card,52.1531506013669,2591
9514,2023-12-20 18:42:37,USD,RCPT009514,139.02868471547217,13.9,125.13,Paypal,139.02868471547217,3597
9515,2024-02-09 15:56:36,USD,RCPT009515,97.50626779294224,9.75,87.76,Bitcoin,97.50626779294224,1723
9516,2024-09-05 20:07:27,USD,RCPT009516,26.0976600350382,2.61,23.49,Paypal,26.0976600350382,861
9517,2023-11-30 03:58:46,USD,RCPT009517,58.17329534091636,5.82,52.35,Credit Card,58.17329534091636,4204
9518,2024-02-21 23:41:46,USD,RCPT009518,183.69387054286187,18.37,165.32,Credit Card,183.69387054286187,4080
9519,2024-07-18 07:07:37,USD,RCPT009519,132.47276118529203,13.25,119.22,Credit Card,132.47276118529203,4530
9520,2024-05-31 02:55:37,USD,RCPT009520,123.18972796376477,12.32,110.87,Credit Card,123.18972796376477,1342
9521,2024-08-28 21:45:34,USD,RCPT009521,179.7351267000539,17.97,161.77,Bitcoin,179.7351267000539,4402
9522,2024-01-16 05:54:27,USD,RCPT009522,148.60035392791798,14.86,133.74,Credit Card,148.60035392791798,4489
9523,2024-09-08 14:06:03,USD,RCPT009523,52.18926774968635,5.22,46.97,Credit Card,52.18926774968635,5180
9524,2024-01-23 00:30:59,USD,RCPT009524,36.327757365670266,3.63,32.7,Paypal,36.327757365670266,4796
9525,2024-07-30 07:05:49,USD,RCPT009525,184.59573427649536,18.46,166.14,Bitcoin,184.59573427649536,3234
9526,2024-03-26 16:15:07,USD,RCPT009526,121.37906688526125,12.14,109.24,Bitcoin,121.37906688526125,2237
9527,2023-11-15 18:27:41,USD,RCPT009527,181.59671172774728,18.16,163.44,Paypal,181.59671172774728,1928
9528,2024-07-20 20:18:33,USD,RCPT009528,23.165404905461372,2.32,20.85,Paypal,23.165404905461372,512
9529,2024-04-15 18:07:10,USD,RCPT009529,70.04228073371179,7.0,63.04,Credit Card,70.04228073371179,2487
9530,2023-10-01 03:54:01,USD,RCPT009530,161.47641314408673,16.15,145.33,Credit Card,161.47641314408673,1242
9531,2024-07-19 07:59:18,USD,RCPT009531,142.9158461595372,14.29,128.63,Credit Card,142.9158461595372,4194
9532,2023-10-02 01:37:03,USD,RCPT009532,93.06270566734844,9.31,83.75,Credit Card,93.06270566734844,706
9533,2024-04-26 18:43:25,USD,RCPT009533,172.74075515712818,17.27,155.47,Credit Card,172.74075515712818,4418
9534,2024-08-11 16:14:35,USD,RCPT009534,37.63325877529292,3.76,33.87,Bitcoin,37.63325877529292,4281
9535,2024-06-26 13:47:44,USD,RCPT009535,167.2239115333979,16.72,150.5,Bitcoin,167.2239115333979,5227
9536,2024-03-20 00:07:17,USD,RCPT009536,135.72753832064814,13.57,122.16,Paypal,135.72753832064814,3516
9537,2024-03-16 08:03:28,USD,RCPT009537,117.9252621258588,11.79,106.14,Paypal,117.9252621258588,1728
9538,2023-09-17 19:01:19,USD,RCPT009538,22.74397512192327,2.27,20.47,Paypal,22.74397512192327,4107
9539,2023-10-26 05:53:51,USD,RCPT009539,41.06503388543891,4.11,36.96,Credit Card,41.06503388543891,4379
9540,2023-11-17 04:48:08,USD,RCPT009540,102.40199775445191,10.24,92.16,Bitcoin,102.40199775445191,2037
9541,2024-06-25 15:02:12,USD,RCPT009541,139.64042992725447,13.96,125.68,Paypal,139.64042992725447,1918
9542,2023-12-06 01:02:48,USD,RCPT009542,190.7597460556325,19.08,171.68,Credit Card,190.7597460556325,4217
9543,2023-12-20 12:25:26,USD,RCPT009543,104.20777812844932,10.42,93.79,Credit Card,104.20777812844932,3951
9544,2024-05-11 20:27:11,USD,RCPT009544,64.7723484262544,6.48,58.29,Credit Card,64.7723484262544,1341
9545,2024-03-29 12:19:33,USD,RCPT009545,182.82437330766015,18.28,164.54,Credit Card,182.82437330766015,3017
9546,2024-06-23 11:16:20,USD,RCPT009546,36.25048361722737,3.63,32.62,Paypal,36.25048361722737,2312
9547,2023-12-05 10:50:46,USD,RCPT009547,70.03199409704038,7.0,63.03,Paypal,70.03199409704038,2278
9548,2024-06-04 10:36:33,USD,RCPT009548,126.93268214110236,12.69,114.24,Paypal,126.93268214110236,1687
9549,2024-06-25 06:01:59,USD,RCPT009549,38.20196986229239,3.82,34.38,Credit Card,38.20196986229239,4480
9550,2024-05-11 22:36:06,USD,RCPT009550,178.9230865827878,17.89,161.03,Credit Card,178.9230865827878,4290
9551,2024-01-20 23:45:27,USD,RCPT009551,199.01356164412164,19.9,179.11,Bitcoin,199.01356164412164,979
9552,2024-08-18 22:38:19,USD,RCPT009552,32.23480459100162,3.22,29.01,Credit Card,32.23480459100162,141
9553,2024-06-17 17:46:44,USD,RCPT009553,160.5295414604302,16.05,144.48,Bitcoin,160.5295414604302,541
9554,2024-04-23 13:25:50,USD,RCPT009554,71.91053463056478,7.19,64.72,Credit Card,71.91053463056478,626
9555,2023-11-08 02:48:13,USD,RCPT009555,136.26502102002036,13.63,122.64,Credit Card,136.26502102002036,2958
9556,2024-08-13 22:34:21,USD,RCPT009556,197.99155559190797,19.8,178.19,Bitcoin,197.99155559190797,2108
9557,2023-10-02 14:40:56,USD,RCPT009557,161.73119046882505,16.17,145.56,Credit Card,161.73119046882505,4454
9558,2023-09-12 21:28:05,USD,RCPT009558,194.26980164250023,19.43,174.84,Credit Card,194.26980164250023,662
9559,2024-07-27 08:18:16,USD,RCPT009559,90.23322554016448,9.02,81.21,Bitcoin,90.23322554016448,665
9560,2024-02-08 06:57:03,USD,RCPT009560,189.1276095126472,18.91,170.22,Bitcoin,189.1276095126472,1457
9561,2024-07-31 18:46:36,USD,RCPT009561,91.5666545614788,9.16,82.41,Credit Card,91.5666545614788,5259
9562,2024-04-15 16:06:55,USD,RCPT009562,94.67897401777584,9.47,85.21,Credit Card,94.67897401777584,4757
9563,2024-08-01 08:47:12,USD,RCPT009563,171.4202998765917,17.14,154.28,Paypal,171.4202998765917,5145
9564,2024-05-31 23:16:45,USD,RCPT009564,106.09625462110452,10.61,95.49,Bitcoin,106.09625462110452,2396
9565,2024-02-08 12:20:25,USD,RCPT009565,104.72274191475022,10.47,94.25,Paypal,104.72274191475022,1834
9566,2023-09-17 22:22:27,USD,RCPT009566,175.20771537378835,17.52,157.69,Paypal,175.20771537378835,2462
9567,2024-08-29 15:56:16,USD,RCPT009567,164.73466595291796,16.47,148.26,Bitcoin,164.73466595291796,902
9568,2023-09-26 16:19:23,USD,RCPT009568,40.22557520897268,4.02,36.21,Bitcoin,40.22557520897268,4901
9569,2024-02-28 19:14:21,USD,RCPT009569,83.24034521421191,8.32,74.92,Bitcoin,83.24034521421191,3254
9570,2024-06-24 14:11:25,USD,RCPT009570,170.01783768602238,17.0,153.02,Bitcoin,170.01783768602238,3762
9571,2023-12-05 16:08:11,USD,RCPT009571,40.105266103433905,4.01,36.1,Paypal,40.105266103433905,55
9572,2024-04-04 12:24:25,USD,RCPT009572,120.0625895300711,12.01,108.05,Credit Card,120.0625895300711,4187
9573,2024-08-26 15:47:28,USD,RCPT009573,119.61198343838615,11.96,107.65,Credit Card,119.61198343838615,4303
9574,2023-10-13 13:04:10,USD,RCPT009574,74.31979354527657,7.43,66.89,Paypal,74.31979354527657,1079
9575,2024-05-28 12:12:34,USD,RCPT009575,88.54743114246256,8.85,79.7,Paypal,88.54743114246256,1353
9576,2024-04-06 09:19:21,USD,RCPT009576,84.15532555922792,8.42,75.74,Credit Card,84.15532555922792,5170
9577,2024-01-09 21:48:16,USD,RCPT009577,180.16841831818434,18.02,162.15,Bitcoin,180.16841831818434,2031
9578,2024-08-04 19:21:00,USD,RCPT009578,22.906610454086152,2.29,20.62,Paypal,22.906610454086152,2721
9579,2024-04-04 09:16:01,USD,RCPT009579,182.1344114053513,18.21,163.92,Credit Card,182.1344114053513,1504
9580,2023-12-30 20:06:41,USD,RCPT009580,103.26482801500936,10.33,92.93,Paypal,103.26482801500936,2487
9581,2024-01-12 18:39:39,USD,RCPT009581,89.55299027417867,8.96,80.59,Credit Card,89.55299027417867,1982
9582,2024-06-21 15:01:26,USD,RCPT009582,154.42467641050416,15.44,138.98,Paypal,154.42467641050416,2150
9583,2023-09-16 06:16:15,USD,RCPT009583,133.24713332848705,13.32,119.93,Credit Card,133.24713332848705,4982
9584,2023-12-19 01:36:06,USD,RCPT009584,183.11725661745666,18.31,164.81,Paypal,183.11725661745666,867
9585,2024-06-10 19:22:37,USD,RCPT009585,116.02897606644008,11.6,104.43,Bitcoin,116.02897606644008,3567
9586,2024-07-21 16:54:30,USD,RCPT009586,61.65730004652297,6.17,55.49,Credit Card,61.65730004652297,3362
9587,2023-11-12 03:05:59,USD,RCPT009587,133.5368018880096,13.35,120.19,Paypal,133.5368018880096,3051
9588,2023-11-12 08:48:34,USD,RCPT009588,91.7022237660751,9.17,82.53,Bitcoin,91.7022237660751,53
9589,2024-07-01 23:33:29,USD,RCPT009589,56.086324706514475,5.61,50.48,Bitcoin,56.086324706514475,5249
9590,2024-02-28 04:56:06,USD,RCPT009590,81.28373325436958,8.13,73.15,Credit Card,81.28373325436958,4368
9591,2024-05-06 19:33:55,USD,RCPT009591,172.91145322742693,17.29,155.62,Credit Card,172.91145322742693,4829
9592,2024-05-03 08:55:07,USD,RCPT009592,134.56505517331345,13.46,121.11,Credit Card,134.56505517331345,3590
9593,2023-11-23 18:52:07,USD,RCPT009593,187.40261695713465,18.74,168.66,Credit Card,187.40261695713465,3446
9594,2023-12-22 02:16:34,USD,RCPT009594,186.01590291805354,18.6,167.42,Credit Card,186.01590291805354,4888
9595,2024-05-30 23:46:30,USD,RCPT009595,46.02533126388178,4.6,41.43,Paypal,46.02533126388178,1644
9596,2024-06-16 00:49:44,USD,RCPT009596,29.72609833345135,2.97,26.76,Credit Card,29.72609833345135,1215
9597,2023-10-25 11:45:38,USD,RCPT009597,85.73956617199691,8.57,77.17,Bitcoin,85.73956617199691,128
9598,2023-10-10 08:43:22,USD,RCPT009598,144.33072278740366,14.43,129.9,Credit Card,144.33072278740366,834
9599,2023-12-12 13:33:13,USD,RCPT009599,112.74708096072231,11.27,101.48,Credit Card,112.74708096072231,399
9600,2024-06-09 09:42:35,USD,RCPT009600,93.51918923364681,9.35,84.17,Paypal,93.51918923364681,4939
9601,2023-09-19 16:30:20,USD,RCPT009601,194.65240867556577,19.47,175.18,Paypal,194.65240867556577,4741
9602,2024-09-07 03:45:02,USD,RCPT009602,128.85642368857725,12.89,115.97,Bitcoin,128.85642368857725,2298
9603,2024-05-09 04:41:05,USD,RCPT009603,188.08026535088823,18.81,169.27,Bitcoin,188.08026535088823,764
9604,2023-12-08 01:09:43,USD,RCPT009604,76.29192613530361,7.63,68.66,Credit Card,76.29192613530361,2300
9605,2024-06-17 13:34:38,USD,RCPT009605,99.87320025384828,9.99,89.88,Paypal,99.87320025384828,4011
9606,2024-03-20 06:50:32,USD,RCPT009606,112.92585521480756,11.29,101.64,Paypal,112.92585521480756,4973
9607,2024-02-16 21:33:05,USD,RCPT009607,44.31975176076696,4.43,39.89,Bitcoin,44.31975176076696,2104
9608,2023-10-22 03:03:04,USD,RCPT009608,122.5293386375027,12.25,110.28,Credit Card,122.5293386375027,4243
9609,2024-05-13 03:28:33,USD,RCPT009609,109.70953509867451,10.97,98.74,Bitcoin,109.70953509867451,2522
9610,2024-05-20 23:43:49,USD,RCPT009610,129.51396396688563,12.95,116.56,Credit Card,129.51396396688563,1701
9611,2024-02-18 04:34:25,USD,RCPT009611,24.202514458102428,2.42,21.78,Credit Card,24.202514458102428,1394
9612,2024-08-31 03:57:36,USD,RCPT009612,161.65300182045752,16.17,145.48,Credit Card,161.65300182045752,4371
