order_lines_id,unit_price,price_net,tax_rate,tax_amount,total_price,quantity,created_at,product_id,order_id,category
29288,28.15352710040883,15.28,0.1,2.82,56.31,2,2024-07-10 15:33:52,11,838,Books
29289,96.4845336364726,42.62,0.1,9.65,96.48,1,2024-05-20 21:37:21,50,7118,Sports Equipment
29290,30.732828347955518,35.81,0.1,3.07,92.2,3,2024-06-23 06:44:39,56,1518,Shoes
29291,26.01661751570181,52.78,0.1,2.6,130.08,5,2024-06-14 16:01:23,44,7571,Accessories
29292,31.740478597263916,69.04,0.1,3.17,158.7,5,2024-05-09 08:43:32,39,1172,Health
29293,72.60004840460033,22.93,0.1,7.26,363.0,5,2023-12-21 22:52:58,30,5906,Automotive
29294,19.17346902292367,46.78,0.1,1.92,38.35,2,2024-02-03 06:31:15,21,5515,Furniture
29295,81.03380456963924,57.65,0.1,8.1,81.03,1,2024-03-15 10:19:35,46,9502,Health
29296,52.665103583443766,86.75,0.1,5.27,210.66,4,2024-04-07 08:53:16,57,2716,Health
29297,62.549589649191546,51.71,0.1,6.25,62.55,1,2023-11-05 19:31:34,47,1990,Automotive
29298,96.60185623849031,83.06,0.1,9.66,386.41,4,2024-03-20 08:01:58,25,10898,Outdoor
29299,28.30965611314191,31.79,0.1,2.83,28.31,1,2023-09-10 10:10:12,7,11769,Home Appliances
29300,47.6851378927706,61.93,0.1,4.77,47.69,1,2024-08-16 12:40:11,66,3203,Beauty
29301,77.38122631145288,73.32,0.1,7.74,77.38,1,2024-01-18 20:58:15,9,10639,Sports Equipment
29302,41.940209548708665,61.96,0.1,4.19,41.94,1,2024-02-25 19:12:57,0,9472,Stationery
29303,96.4845336364726,42.62,0.1,9.65,482.42,5,2024-02-11 06:20:56,50,11805,Sports Equipment
29304,29.26823590380502,28.89,0.1,2.93,29.27,1,2024-08-14 09:31:48,27,2501,Outdoor
29305,96.60185623849031,83.06,0.1,9.66,386.41,4,2024-04-13 11:51:51,25,10671,Outdoor
29306,81.39339682529803,83.27,0.1,8.14,325.57,4,2024-03-11 13:22:40,52,8691,Books
29307,32.63079090586092,45.82,0.1,3.26,130.52,4,2023-12-26 06:37:32,36,3555,Clothing
29308,52.665103583443766,86.75,0.1,5.27,263.33,5,2024-04-19 14:03:12,57,10482,Health
29309,41.432873453363314,76.71,0.1,4.14,207.16,5,2023-12-09 02:55:35,20,1472,Outdoor
29310,27.270871743750455,16.05,0.1,2.73,54.54,2,2024-07-05 08:27:53,29,10643,Toys
29311,75.60531844838619,14.85,0.1,7.56,302.42,4,2024-03-16 02:05:32,67,6253,Automotive
29312,37.45831505939198,44.18,0.1,3.75,149.83,4,2024-04-07 06:52:09,43,7039,Outdoor
29313,72.07976444129312,81.87,0.1,7.21,144.16,2,2023-12-22 05:36:17,26,8311,Watches
29314,28.30965611314191,31.79,0.1,2.83,28.31,1,2024-07-15 05:52:43,7,6228,Home Appliances
29315,26.01661751570181,52.78,0.1,2.6,26.02,1,2023-10-13 00:11:41,44,9802,Accessories
29316,43.430645515638595,18.31,0.1,4.34,173.72,4,2023-10-29 13:54:09,60,862,Beauty
29317,72.0994703243226,83.86,0.1,7.21,216.3,3,2024-07-10 08:02:37,6,3266,Clothing
29318,95.02773603626298,18.83,0.1,9.5,190.06,2,2024-04-10 21:01:30,72,7130,Furniture
29319,77.38122631145288,73.32,0.1,7.74,154.76,2,2024-01-02 05:55:57,9,4957,Sports Equipment
29320,96.60185623849031,83.06,0.1,9.66,386.41,4,2024-04-16 15:30:19,25,2060,Outdoor
29321,20.450408232883554,38.0,0.1,2.05,102.25,5,2024-07-24 05:52:37,53,704,Home Appliances
29322,41.940209548708665,61.96,0.1,4.19,41.94,1,2024-07-23 09:30:47,0,137,Stationery
29323,27.270871743750455,16.05,0.1,2.73,109.08,4,2024-02-15 21:28:30,29,9791,Toys
29324,43.430645515638595,18.31,0.1,4.34,217.15,5,2023-10-24 18:34:46,60,1469,Beauty
29325,63.852829779548074,36.41,0.1,6.39,63.85,1,2024-07-06 18:26:12,28,830,Stationery
29326,76.81917615903417,9.47,0.1,7.68,384.1,5,2023-12-25 02:04:19,74,1195,Furniture
29327,47.598524329178005,21.42,0.1,4.76,190.39,4,2024-04-24 14:17:49,13,3591,Sports Equipment
29328,89.57582588746997,63.02,0.1,8.96,358.3,4,2023-12-23 00:36:03,4,4842,Furniture
29329,27.270871743750455,16.05,0.1,2.73,27.27,1,2023-11-27 21:31:29,29,11574,Toys
29330,86.69760535715162,19.88,0.1,8.67,346.79,4,2024-07-31 14:17:02,10,7542,Beauty
29331,44.23006637847685,29.23,0.1,4.42,88.46,2,2024-08-18 23:42:17,49,3588,Watches
29332,47.6851378927706,61.93,0.1,4.77,190.74,4,2024-08-08 15:11:39,66,7331,Beauty
29333,47.34371826502234,49.37,0.1,4.73,189.37,4,2024-04-10 05:24:51,68,298,Electronics
29334,57.09269639791527,49.37,0.1,5.71,57.09,1,2023-11-30 01:26:18,15,11057,Clothing
29335,52.665103583443766,86.75,0.1,5.27,263.33,5,2024-07-25 07:10:45,57,11884,Health
29336,21.353216199314794,87.69,0.1,2.14,85.41,4,2024-07-19 22:55:39,1,7602,Sports Equipment
29337,89.57582588746997,63.02,0.1,8.96,358.3,4,2023-10-03 11:32:47,4,6366,Furniture
29338,96.4845336364726,42.62,0.1,9.65,96.48,1,2024-08-01 06:29:07,50,10144,Sports Equipment
29339,32.88832653572792,60.03,0.1,3.29,65.78,2,2023-11-22 18:19:07,23,1131,Clothing
29340,30.732828347955518,35.81,0.1,3.07,61.47,2,2024-07-29 19:44:13,56,6681,Shoes
29341,81.39339682529803,83.27,0.1,8.14,325.57,4,2024-03-16 18:23:03,52,1619,Books
29342,39.04610166122893,75.14,0.1,3.9,78.09,2,2023-11-02 03:55:06,51,4853,Musical Instruments
29343,89.57582588746997,63.02,0.1,8.96,268.73,3,2023-10-31 07:48:51,4,6838,Furniture
29344,14.11835247939678,89.8,0.1,1.41,14.12,1,2024-08-28 00:36:38,58,6536,Toys
29345,52.665103583443766,86.75,0.1,5.27,263.33,5,2024-03-25 21:16:08,57,2197,Health
29346,37.45831505939198,44.18,0.1,3.75,187.29,5,2024-06-10 05:08:31,43,2259,Outdoor
29347,47.498032604036084,60.38,0.1,4.75,142.49,3,2024-04-17 21:42:16,65,1589,Automotive
29348,72.0994703243226,83.86,0.1,7.21,288.4,4,2024-08-03 16:31:30,6,7205,Clothing
29349,78.49122881742905,84.4,0.1,7.85,313.96,4,2024-07-17 20:19:05,41,4021,Jewelry
29350,89.57582588746997,63.02,0.1,8.96,447.88,5,2024-03-18 11:53:50,4,11397,Furniture
29351,73.80273009321957,19.06,0.1,7.38,221.41,3,2024-04-20 08:46:46,32,4962,Watches
29352,86.69760535715162,19.88,0.1,8.67,433.49,5,2024-04-14 03:57:37,10,9464,Beauty
29353,28.847385801324787,33.89,0.1,2.88,115.39,4,2024-04-14 01:56:10,55,8614,Books
29354,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-09-05 22:13:55,48,5423,Toys
29355,27.270871743750455,16.05,0.1,2.73,136.35,5,2024-05-01 19:48:42,29,11234,Toys
29356,47.598524329178005,21.42,0.1,4.76,190.39,4,2023-10-08 15:59:51,13,7359,Sports Equipment
29357,56.97951000784316,21.75,0.1,5.7,284.9,5,2023-12-17 19:39:33,38,5469,Health
29358,86.57782847348447,73.92,0.1,8.66,432.89,5,2023-11-09 11:35:23,64,11582,Shoes
29359,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-04-27 22:49:28,48,7706,Toys
29360,39.68306791612835,19.32,0.1,3.97,198.42,5,2024-01-17 06:45:36,22,6428,Bags
29361,17.15004649907335,47.22,0.1,1.72,51.45,3,2024-09-04 19:19:48,45,8632,Stationery
29362,89.57582588746997,63.02,0.1,8.96,447.88,5,2024-06-10 04:25:48,4,4050,Furniture
29363,19.17346902292367,46.78,0.1,1.92,57.52,3,2023-10-10 08:44:23,21,2141,Furniture
29364,40.302340213882715,15.2,0.1,4.03,120.91,3,2023-10-01 13:06:59,48,7750,Toys
29365,75.77503833884339,66.07,0.1,7.58,303.1,4,2024-02-27 06:52:57,35,669,Stationery
29366,78.49122881742905,84.4,0.1,7.85,156.98,2,2024-01-14 12:50:44,41,5732,Jewelry
29367,39.68306791612835,19.32,0.1,3.97,198.42,5,2023-11-30 20:01:05,22,11100,Bags
29368,28.15352710040883,15.28,0.1,2.82,112.61,4,2024-01-26 22:38:09,11,11887,Books
29369,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-05-29 19:23:16,48,9204,Toys
29370,75.60531844838619,14.85,0.1,7.56,75.61,1,2024-03-15 11:28:53,67,2939,Automotive
29371,14.11835247939678,89.8,0.1,1.41,42.36,3,2024-07-30 11:21:56,58,3749,Toys
29372,32.63079090586092,45.82,0.1,3.26,97.89,3,2024-06-02 00:59:30,36,5930,Clothing
29373,29.96504504552474,25.66,0.1,3.0,119.86,4,2023-11-25 13:47:02,34,5787,Stationery
29374,40.302340213882715,15.2,0.1,4.03,80.6,2,2024-01-04 02:29:49,48,6615,Toys
29375,81.39339682529803,83.27,0.1,8.14,406.97,5,2024-09-03 05:36:28,52,6175,Books
29376,73.80273009321957,19.06,0.1,7.38,369.01,5,2024-07-21 15:29:48,32,288,Watches
29377,29.38159191541978,36.04,0.1,2.94,117.53,4,2024-05-11 09:26:47,17,5199,Furniture
29378,77.38122631145288,73.32,0.1,7.74,386.91,5,2024-02-28 00:13:14,9,8634,Sports Equipment
29379,56.97951000784316,21.75,0.1,5.7,170.94,3,2024-04-06 05:13:34,38,8221,Health
29380,99.35287308305912,74.79,0.1,9.94,397.41,4,2024-04-08 12:01:23,62,2288,Musical Instruments
29381,44.23006637847685,29.23,0.1,4.42,88.46,2,2024-08-23 09:10:23,49,8301,Watches
29382,28.30965611314191,31.79,0.1,2.83,141.55,5,2024-07-06 05:42:33,7,1900,Home Appliances
29383,29.96504504552474,25.66,0.1,3.0,89.9,3,2024-02-11 22:14:45,34,8778,Stationery
29384,29.26823590380502,28.89,0.1,2.93,29.27,1,2023-10-06 08:11:05,27,10238,Outdoor
29385,17.15004649907335,47.22,0.1,1.72,17.15,1,2024-03-17 19:57:44,45,10651,Stationery
29386,75.77503833884339,66.07,0.1,7.58,75.78,1,2023-11-06 08:47:24,35,2573,Stationery
29387,44.23006637847685,29.23,0.1,4.42,221.15,5,2024-07-13 11:43:12,49,4582,Watches
29388,42.20255039941055,22.43,0.1,4.22,42.2,1,2024-03-12 06:49:17,54,1474,Bags
29389,78.49122881742905,84.4,0.1,7.85,392.46,5,2023-11-11 18:38:30,41,3107,Jewelry
29390,28.847385801324787,33.89,0.1,2.88,28.85,1,2023-11-22 06:09:03,55,1791,Books
29391,20.450408232883554,38.0,0.1,2.05,40.9,2,2024-04-04 11:18:26,53,8103,Home Appliances
29392,26.01661751570181,52.78,0.1,2.6,104.07,4,2024-07-04 07:34:59,44,5136,Accessories
29393,47.598524329178005,21.42,0.1,4.76,237.99,5,2024-03-02 17:07:11,13,6814,Sports Equipment
29394,47.34371826502234,49.37,0.1,4.73,142.03,3,2024-01-29 16:36:06,68,3554,Electronics
29395,83.06608750430081,69.38,0.1,8.31,83.07,1,2024-01-13 04:54:24,40,4423,Watches
29396,21.353216199314794,87.69,0.1,2.14,21.35,1,2024-06-26 01:39:13,1,5612,Sports Equipment
29397,40.302340213882715,15.2,0.1,4.03,40.3,1,2024-08-01 10:49:58,48,6595,Toys
29398,97.00729896638508,38.19,0.1,9.7,291.02,3,2024-03-12 04:22:45,59,1103,Watches
29399,81.03380456963924,57.65,0.1,8.1,324.14,4,2024-02-14 23:11:45,46,9650,Health
29400,32.63079090586092,45.82,0.1,3.26,97.89,3,2024-08-18 18:12:22,36,2632,Clothing
29401,86.69760535715162,19.88,0.1,8.67,260.09,3,2024-05-23 01:42:03,10,6501,Beauty
29402,62.549589649191546,51.71,0.1,6.25,187.65,3,2024-08-07 10:21:26,47,2744,Automotive
29403,84.01467501614277,67.92,0.1,8.4,420.07,5,2024-05-17 01:25:00,12,65,Sports Equipment
29404,96.60185623849031,83.06,0.1,9.66,96.6,1,2023-12-16 09:32:29,25,3357,Outdoor
29405,28.15352710040883,15.28,0.1,2.82,84.46,3,2023-09-19 18:56:26,11,1141,Books
29406,96.60185623849031,83.06,0.1,9.66,289.81,3,2023-12-31 06:49:04,25,250,Outdoor
29407,72.93684881761908,22.58,0.1,7.29,364.68,5,2024-06-08 21:12:31,2,8851,Health
29408,29.26823590380502,28.89,0.1,2.93,87.8,3,2024-08-05 08:57:56,27,9004,Outdoor
29409,40.302340213882715,15.2,0.1,4.03,120.91,3,2024-04-21 21:27:00,48,503,Toys
29410,31.740478597263916,69.04,0.1,3.17,31.74,1,2024-04-25 06:32:06,39,8277,Health
29411,78.12197670209814,80.52,0.1,7.81,312.49,4,2023-11-20 08:46:54,37,7062,Accessories
29412,98.94569455130691,76.87,0.1,9.89,98.95,1,2024-03-12 08:37:11,24,2665,Automotive
29413,41.940209548708665,61.96,0.1,4.19,209.7,5,2023-11-28 00:09:27,0,74,Stationery
29414,39.04610166122893,75.14,0.1,3.9,39.05,1,2023-11-01 17:53:13,51,2402,Musical Instruments
29415,39.04610166122893,75.14,0.1,3.9,195.23,5,2024-02-03 19:11:35,51,10592,Musical Instruments
29416,62.549589649191546,51.71,0.1,6.25,250.2,4,2024-03-09 05:00:41,47,6442,Automotive
29417,97.00729896638508,38.19,0.1,9.7,97.01,1,2024-06-11 18:19:55,59,6931,Watches
29418,51.32966154137048,11.17,0.1,5.13,51.33,1,2024-04-03 15:39:20,18,5665,Bags
29419,89.57582588746997,63.02,0.1,8.96,447.88,5,2023-11-03 03:31:12,4,4209,Furniture
29420,27.270871743750455,16.05,0.1,2.73,136.35,5,2023-12-16 05:29:48,29,10028,Toys
29421,75.60531844838619,14.85,0.1,7.56,302.42,4,2024-03-05 08:46:31,67,3396,Automotive
29422,78.12197670209814,80.52,0.1,7.81,78.12,1,2024-09-06 08:40:46,37,741,Accessories
29423,66.13277726026526,47.44,0.1,6.61,198.4,3,2023-11-05 08:04:02,14,513,Office Supplies
29424,28.847385801324787,33.89,0.1,2.88,144.24,5,2024-05-15 07:09:06,55,4620,Books
29425,57.09269639791527,49.37,0.1,5.71,57.09,1,2023-10-28 10:42:14,15,4043,Clothing
29426,96.4845336364726,42.62,0.1,9.65,289.45,3,2024-08-10 07:02:50,50,2218,Sports Equipment
29427,28.30965611314191,31.79,0.1,2.83,56.62,2,2023-10-28 15:11:48,7,11159,Home Appliances
29428,27.270871743750455,16.05,0.1,2.73,109.08,4,2024-02-01 13:43:45,29,3238,Toys
29429,41.432873453363314,76.71,0.1,4.14,41.43,1,2024-04-29 04:27:42,20,11075,Outdoor
29430,97.00729896638508,38.19,0.1,9.7,97.01,1,2024-06-01 01:22:13,59,929,Watches
29431,47.6851378927706,61.93,0.1,4.77,238.43,5,2024-02-13 18:02:32,66,492,Beauty
29432,75.77503833884339,66.07,0.1,7.58,227.33,3,2023-12-08 10:05:21,35,3762,Stationery
29433,21.353216199314794,87.69,0.1,2.14,21.35,1,2023-11-18 15:26:21,1,5678,Sports Equipment
29434,31.740478597263916,69.04,0.1,3.17,63.48,2,2024-03-26 13:13:58,39,710,Health
29435,81.39339682529803,83.27,0.1,8.14,325.57,4,2023-09-27 03:00:36,52,9955,Books
29436,47.34371826502234,49.37,0.1,4.73,236.72,5,2024-04-07 09:57:15,68,10795,Electronics
29437,57.09269639791527,49.37,0.1,5.71,114.19,2,2024-08-31 06:49:51,15,7029,Clothing
29438,31.740478597263916,69.04,0.1,3.17,31.74,1,2023-10-21 12:28:52,39,11915,Health
29439,72.93684881761908,22.58,0.1,7.29,218.81,3,2024-07-24 20:26:28,2,7524,Health
29440,26.01661751570181,52.78,0.1,2.6,78.05,3,2024-05-28 03:56:00,44,6240,Accessories
29441,98.94569455130691,76.87,0.1,9.89,494.73,5,2024-08-29 15:23:23,24,6196,Automotive
29442,67.97628360360534,15.32,0.1,6.8,339.88,5,2023-11-24 02:41:02,8,11911,Sports Equipment
29443,47.498032604036084,60.38,0.1,4.75,237.49,5,2024-06-19 13:01:34,65,4626,Automotive
29444,81.03380456963924,57.65,0.1,8.1,324.14,4,2024-04-15 08:19:47,46,7365,Health
29445,30.732828347955518,35.81,0.1,3.07,153.66,5,2024-03-21 21:16:29,56,8980,Shoes
29446,44.23006637847685,29.23,0.1,4.42,44.23,1,2024-03-29 10:50:40,49,5749,Watches
29447,84.01467501614277,67.92,0.1,8.4,336.06,4,2024-08-30 10:12:30,12,3587,Sports Equipment
29448,30.732828347955518,35.81,0.1,3.07,92.2,3,2024-07-07 15:42:47,56,2486,Shoes
29449,81.39339682529803,83.27,0.1,8.14,325.57,4,2024-01-17 01:12:19,52,8748,Books
29450,47.598524329178005,21.42,0.1,4.76,95.2,2,2024-06-26 06:59:57,13,5293,Sports Equipment
29451,14.11835247939678,89.8,0.1,1.41,42.36,3,2024-05-05 21:53:24,58,5456,Toys
29452,95.02773603626298,18.83,0.1,9.5,190.06,2,2023-10-31 01:18:02,72,10636,Furniture
29453,84.01467501614277,67.92,0.1,8.4,84.01,1,2024-05-14 01:07:43,12,7492,Sports Equipment
29454,60.09700255156274,37.57,0.1,6.01,300.49,5,2024-01-19 05:57:52,70,5425,Office Supplies
29455,66.71294912310859,74.41,0.1,6.67,66.71,1,2023-12-09 07:01:39,61,3911,Bags
29456,73.80273009321957,19.06,0.1,7.38,147.61,2,2023-11-20 01:55:55,32,5670,Watches
29457,41.432873453363314,76.71,0.1,4.14,207.16,5,2024-05-27 00:56:58,20,7072,Outdoor
29458,42.20255039941055,22.43,0.1,4.22,211.01,5,2023-10-07 20:37:48,54,4616,Bags
29459,80.99161269627274,11.1,0.1,8.1,80.99,1,2023-11-21 05:09:42,69,4950,Outdoor
29460,14.72871650971356,65.46,0.1,1.47,73.64,5,2023-12-23 04:54:54,31,4150,Outdoor
29461,47.598524329178005,21.42,0.1,4.76,237.99,5,2024-08-04 17:22:16,13,11794,Sports Equipment
29462,47.34371826502234,49.37,0.1,4.73,142.03,3,2024-04-04 18:31:21,68,69,Electronics
29463,78.12197670209814,80.52,0.1,7.81,234.37,3,2024-02-22 04:14:54,37,9482,Accessories
29464,39.68306791612835,19.32,0.1,3.97,39.68,1,2024-08-22 09:15:34,22,9243,Bags
29465,75.77503833884339,66.07,0.1,7.58,151.55,2,2024-06-10 22:14:13,35,10861,Stationery
29466,75.21676086746862,74.59,0.1,7.52,150.43,2,2023-11-21 04:35:24,42,1694,Accessories
29467,30.732828347955518,35.81,0.1,3.07,122.93,4,2024-05-02 02:50:54,56,3271,Shoes
29468,47.864689237188195,48.89,0.1,4.79,191.46,4,2023-12-08 21:47:44,16,9658,Shoes
29469,27.270871743750455,16.05,0.1,2.73,136.35,5,2023-12-02 13:17:42,29,6678,Toys
29470,47.498032604036084,60.38,0.1,4.75,47.5,1,2024-01-30 20:14:30,65,5896,Automotive
29471,41.837353137722474,12.39,0.1,4.18,167.35,4,2024-06-27 19:41:15,5,4107,Electronics
29472,75.77503833884339,66.07,0.1,7.58,303.1,4,2023-09-13 13:08:50,35,3292,Stationery
29473,44.23006637847685,29.23,0.1,4.42,44.23,1,2024-04-02 11:37:50,49,11885,Watches
29474,29.38159191541978,36.04,0.1,2.94,88.14,3,2023-11-03 21:29:42,17,3055,Furniture
29475,42.20255039941055,22.43,0.1,4.22,211.01,5,2024-02-02 19:52:45,54,751,Bags
29476,30.732828347955518,35.81,0.1,3.07,153.66,5,2024-04-04 08:07:18,56,4543,Shoes
29477,47.6851378927706,61.93,0.1,4.77,143.06,3,2024-05-27 19:15:34,66,10235,Beauty
29478,57.09269639791527,49.37,0.1,5.71,171.28,3,2024-06-24 12:52:39,15,8994,Clothing
29479,21.353216199314794,87.69,0.1,2.14,64.06,3,2024-07-01 20:27:34,1,5531,Sports Equipment
29480,32.63079090586092,45.82,0.1,3.26,163.15,5,2024-04-09 13:09:17,36,4847,Clothing
29481,39.68306791612835,19.32,0.1,3.97,39.68,1,2024-01-30 16:34:41,22,11305,Bags
29482,72.93684881761908,22.58,0.1,7.29,145.87,2,2024-05-27 13:53:04,2,2162,Health
29483,96.60185623849031,83.06,0.1,9.66,483.01,5,2024-08-16 10:09:04,25,7502,Outdoor
29484,31.740478597263916,69.04,0.1,3.17,31.74,1,2024-05-09 00:28:53,39,2046,Health
29485,56.97951000784316,21.75,0.1,5.7,284.9,5,2024-09-07 21:53:07,38,11174,Health
29486,99.35287308305912,74.79,0.1,9.94,298.06,3,2023-09-29 07:26:10,62,791,Musical Instruments
29487,32.63079090586092,45.82,0.1,3.26,97.89,3,2024-07-26 12:02:19,36,6374,Clothing
29488,96.4845336364726,42.62,0.1,9.65,192.97,2,2024-03-28 08:48:43,50,11743,Sports Equipment
29489,96.60185623849031,83.06,0.1,9.66,96.6,1,2023-11-26 15:17:43,25,9833,Outdoor
29490,99.35287308305912,74.79,0.1,9.94,99.35,1,2023-12-24 03:56:51,62,11913,Musical Instruments
29491,72.07976444129312,81.87,0.1,7.21,72.08,1,2024-07-23 11:36:56,26,10798,Watches
29492,66.71294912310859,74.41,0.1,6.67,133.43,2,2024-04-19 21:59:58,61,4519,Bags
29493,40.302340213882715,15.2,0.1,4.03,40.3,1,2023-10-19 20:47:36,48,3537,Toys
29494,83.06608750430081,69.38,0.1,8.31,249.2,3,2024-07-31 03:26:27,40,4771,Watches
29495,96.60185623849031,83.06,0.1,9.66,96.6,1,2023-09-25 23:54:52,25,7667,Outdoor
29496,96.4845336364726,42.62,0.1,9.65,289.45,3,2024-05-26 22:54:31,50,4358,Sports Equipment
29497,75.60531844838619,14.85,0.1,7.56,151.21,2,2024-08-28 10:53:13,67,11860,Automotive
29498,72.60004840460033,22.93,0.1,7.26,145.2,2,2024-07-31 06:58:58,30,4569,Automotive
29499,77.38122631145288,73.32,0.1,7.74,77.38,1,2023-10-14 23:34:36,9,2424,Sports Equipment
29500,99.35287308305912,74.79,0.1,9.94,397.41,4,2024-04-05 04:49:35,62,6394,Musical Instruments
29501,14.11835247939678,89.8,0.1,1.41,42.36,3,2024-02-21 09:38:58,58,2397,Toys
29502,47.864689237188195,48.89,0.1,4.79,47.86,1,2024-02-04 03:18:28,16,11252,Shoes
29503,29.38159191541978,36.04,0.1,2.94,146.91,5,2024-04-06 23:30:14,17,8688,Furniture
29504,81.03380456963924,57.65,0.1,8.1,243.1,3,2023-12-22 02:16:34,46,9594,Health
29505,31.740478597263916,69.04,0.1,3.17,126.96,4,2024-01-08 01:14:08,39,5826,Health
29506,89.57582588746997,63.02,0.1,8.96,179.15,2,2024-07-24 10:38:21,4,12182,Furniture
29507,29.26823590380502,28.89,0.1,2.93,87.8,3,2024-07-03 08:25:50,27,4392,Outdoor
29508,75.60531844838619,14.85,0.1,7.56,226.82,3,2023-11-28 04:21:00,67,5625,Automotive
29509,20.450408232883554,38.0,0.1,2.05,20.45,1,2024-02-21 15:15:52,53,3291,Home Appliances
29510,96.60185623849031,83.06,0.1,9.66,289.81,3,2024-05-25 18:04:43,25,7219,Outdoor
29511,47.864689237188195,48.89,0.1,4.79,47.86,1,2024-07-17 20:40:19,16,395,Shoes
29512,41.940209548708665,61.96,0.1,4.19,125.82,3,2024-01-24 06:56:38,0,950,Stationery
29513,41.432873453363314,76.71,0.1,4.14,207.16,5,2024-09-07 11:42:48,20,1540,Outdoor
29514,28.15352710040883,15.28,0.1,2.82,28.15,1,2024-08-19 01:08:30,11,1862,Books
29515,96.4845336364726,42.62,0.1,9.65,482.42,5,2024-08-14 16:54:11,50,3793,Sports Equipment
29516,39.68306791612835,19.32,0.1,3.97,119.05,3,2023-12-18 10:37:15,22,8144,Bags
29517,47.598524329178005,21.42,0.1,4.76,142.8,3,2024-05-01 05:38:44,13,8200,Sports Equipment
29518,47.34371826502234,49.37,0.1,4.73,189.37,4,2024-04-25 08:25:24,68,5024,Electronics
29519,63.852829779548074,36.41,0.1,6.39,319.26,5,2024-03-30 08:53:13,28,11925,Stationery
29520,41.940209548708665,61.96,0.1,4.19,125.82,3,2024-07-18 07:22:13,0,4300,Stationery
29521,40.302340213882715,15.2,0.1,4.03,40.3,1,2023-11-17 04:48:08,48,9540,Toys
29522,77.38122631145288,73.32,0.1,7.74,154.76,2,2023-11-18 22:29:20,9,3400,Sports Equipment
29523,39.68306791612835,19.32,0.1,3.97,39.68,1,2024-07-28 09:56:53,22,4542,Bags
29524,40.302340213882715,15.2,0.1,4.03,161.21,4,2024-06-04 16:15:31,48,7901,Toys
29525,81.03380456963924,57.65,0.1,8.1,405.17,5,2024-02-07 08:40:06,46,367,Health
29526,86.57782847348447,73.92,0.1,8.66,432.89,5,2024-04-16 09:17:36,64,4196,Shoes
29527,98.94569455130691,76.87,0.1,9.89,98.95,1,2024-08-13 21:22:55,24,6218,Automotive
29528,28.15352710040883,15.28,0.1,2.82,28.15,1,2024-04-30 05:37:42,11,4632,Books
29529,81.03380456963924,57.65,0.1,8.1,405.17,5,2024-08-02 06:10:15,46,3528,Health
29530,41.940209548708665,61.96,0.1,4.19,209.7,5,2024-01-18 04:59:05,0,9840,Stationery
29531,37.45831505939198,44.18,0.1,3.75,112.37,3,2024-04-05 16:23:34,43,8003,Outdoor
29532,41.432873453363314,76.71,0.1,4.14,124.3,3,2024-06-13 04:04:53,20,695,Outdoor
29533,86.69760535715162,19.88,0.1,8.67,173.4,2,2024-05-06 07:22:19,10,9009,Beauty
29534,31.740478597263916,69.04,0.1,3.17,126.96,4,2024-08-17 09:55:00,39,10908,Health
29535,75.21676086746862,74.59,0.1,7.52,300.87,4,2024-03-31 03:30:23,42,3803,Accessories
29536,31.740478597263916,69.04,0.1,3.17,31.74,1,2024-04-09 01:24:26,39,6188,Health
29537,44.23006637847685,29.23,0.1,4.42,132.69,3,2024-05-22 19:26:42,49,761,Watches
29538,47.6851378927706,61.93,0.1,4.77,238.43,5,2023-12-27 08:34:20,66,3121,Beauty
29539,40.302340213882715,15.2,0.1,4.03,161.21,4,2024-06-02 06:38:02,48,5867,Toys
29540,78.12197670209814,80.52,0.1,7.81,234.37,3,2024-01-30 01:25:19,37,173,Accessories
29541,57.09269639791527,49.37,0.1,5.71,57.09,1,2024-08-05 23:36:52,15,7216,Clothing
29542,72.0994703243226,83.86,0.1,7.21,288.4,4,2024-02-26 03:44:59,6,11839,Clothing
29543,30.732828347955518,35.81,0.1,3.07,153.66,5,2024-03-13 12:32:54,56,8949,Shoes
29544,60.09700255156274,37.57,0.1,6.01,300.49,5,2024-05-11 00:59:30,70,8229,Office Supplies
29545,56.97951000784316,21.75,0.1,5.7,170.94,3,2023-11-07 23:17:37,38,8613,Health
29546,58.92929636082109,52.58,0.1,5.89,176.79,3,2024-09-05 13:18:54,71,11214,Musical Instruments
29547,14.72871650971356,65.46,0.1,1.47,14.73,1,2023-09-15 08:38:24,31,536,Outdoor
29548,96.60185623849031,83.06,0.1,9.66,193.2,2,2023-12-15 17:10:28,25,7970,Outdoor
29549,96.4845336364726,42.62,0.1,9.65,192.97,2,2023-11-26 04:13:34,50,3633,Sports Equipment
29550,32.88832653572792,60.03,0.1,3.29,131.55,4,2024-07-28 01:16:15,23,5908,Clothing
29551,28.847385801324787,33.89,0.1,2.88,144.24,5,2024-07-18 00:02:49,55,354,Books
29552,76.81917615903417,9.47,0.1,7.68,384.1,5,2023-09-26 10:05:09,74,5774,Furniture
29553,86.57782847348447,73.92,0.1,8.66,432.89,5,2023-12-04 22:49:06,64,3738,Shoes
29554,28.847385801324787,33.89,0.1,2.88,144.24,5,2024-03-14 04:04:59,55,12016,Books
29555,78.12197670209814,80.52,0.1,7.81,390.61,5,2024-03-23 21:19:53,37,10433,Accessories
